,SIC,Horizontal,"CAR(-1, +1)","CAR(-2, +2)",Crossborder,Cash,Leverage,Acquiror size,Date (years)
16953,3931,0,0.0306347,0.0258229,1,0,0.6503892,267.031,2006
16954,6020,0,-0.004274,-0.006077,1,0,0.8553719,328.313,2013
16955,7372,1,-0.016853,-0.121295,1,0,0.1669726,301.757,2006
16956,2836,1,-0.053897,-0.175,0,0,0.4710405,203.687,2009
16957,2840,0,-0.109123,-0.108304,1,0,0.5120338,1349.37,2013
16958,2840,0,-0.047715,-0.080364,0,0,0.5354062,685.448,2010
16959,2840,0,-0.007292,0.0174576,0,0,0.5354062,721.697,2010
16960,2840,0,0.0076499,0.0058832,0,0,0.5500423,884.732,2012
16961,2844,0,-0.058208,0.0807758,1,0,0.0961313,14.047,2008
16962,4955,0,0.057548,0.0713985,0,0,0.6159969,6503.56,2012
16963,4955,0,-0.02268,-0.020744,0,0,0.6159969,6655.914,2012
16964,4955,0,-0.015904,-0.054926,1,0,0.6159969,6828.695,2011
16965,4955,0,0.0294327,0.0038269,0,0,0.5781516,7828.655,2011
16966,4955,0,-0.001317,0.0086549,0,0,0.6159969,6632.082,2012
16967,4955,0,0.0058335,0.0096946,0,0,0.6159969,6595.483,2012
16968,4955,0,0.0072963,0.0062306,0,1,0.5837398,4168.345,2009
16969,4955,0,0.0055335,0.0115488,1,1,0.5743555,5677.557,2010
16970,4955,0,-0.021386,-0.020392,0,0,0.5412075,4267.174,2007
16971,4955,0,-0.039898,-0.020387,1,0,0.5368476,3719.666,2007
16972,4955,0,0.0084281,0.0111328,1,0,0.5447771,9616.129,2014
16973,4955,0,0.0228897,-0.009625,0,1,0.5551498,11533.226,2015
16974,6020,0,-0.01094,-0.001222,1,0,0.8690081,1124.248,2015
16975,6020,0,0.0446956,0.0389206,1,0,0.9091513,813.567,2006
16976,6020,0,-0.022127,-0.052446,1,0,0.8991616,817.698,2007
16977,6020,0,0.0352801,0.0358655,1,0,0.8972579,808.57,2007
16978,6020,0,-0.044074,-0.058553,1,0,0.9062466,628.465,2007
16979,6020,0,-0.020792,-0.012787,1,1,0.9029468,39.556,2006
16980,1600,0,0.0190678,0.0982426,1,1,0.3827973,223.77,2009
16981,1600,0,0.0964127,0.0971255,1,0,0.4552048,259.696,2007
16982,1600,0,0.0597739,0.0808048,1,0,0.4920202,236.231,2017
16983,6036,0,0.0159687,-0.009909,1,1,0.8728275,1404.073,2012
16984,6036,0,-0.022399,-0.009411,1,1,0.8663627,1328.356,2013
16985,6036,0,-0.027883,0.0117336,1,0,0.9351146,1112.712,2006
16986,6036,0,-0.012145,-0.016058,1,0,0.9202926,913.257,2007
16987,3140,0,0.0103162,-0.013799,1,1,0.1807262,763.399,2010
16988,3140,0,0.0351942,0.041569,1,1,0.1846076,1492.35,2011
16989,3140,0,0.045859,0.0468559,0,0,0.2662862,2044.359,2015
16990,3140,0,0.0121192,0.018893,1,0,0.1407221,637.77,2007
16991,3140,0,0.0288912,-0.002002,1,1,0.249476,2184.381,2014
16992,3140,0,0.0023994,-0.001848,1,0,0.1575675,519.888,2009
16993,3140,0,0.0024644,0.019563,0,0,0.3133773,1492.182,2012
16994,3140,0,0.0092604,0.0190812,1,1,0.1846076,1439.314,2011
16995,7200,0,0.0332555,0.043557,1,0,0.8032627,631.985,2011
16996,7200,0,0.0045856,0.0005861,1,0,0.8060608,657.453,2012
16997,7200,0,-0.00102,-0.010168,1,0,0.8038094,544.377,2012
16998,6361,0,-0.010965,-0.018057,1,0,0.4999548,840.885,2014
16999,6211,1,0.0089243,0.0004898,1,0,0.7229263,869.095,2008
17000,6211,0,0.0218264,0.0484349,0,0,0.7560411,3451.352,2015
17001,6211,1,-0.024696,-0.026098,1,0,0.7709974,2990.49,2014
17002,6211,0,0.0011937,0.0054067,1,0,0.7168029,666.709,2008
17003,6211,0,-0.056357,-0.010803,1,1,0.8142346,414.251,2006
17004,6211,1,0.0073582,-0.023851,1,0,0.7675516,1820.571,2012
17005,6211,1,-0.007698,0.01184,1,0,0.7854391,2081.65,2013
17006,6211,0,-0.004275,0.014824,1,0,0.7762908,3057.761,2014
17007,6211,1,0.0117461,0.0350723,1,0,0.7599699,2963.871,2014
17008,6211,0,0.0344136,0.0231972,1,0,0.724235,1720.283,2010
17009,6211,1,0.0455748,0.0343201,0,0,0.7762908,2974.818,2014
17010,6211,1,0.1379655,0.162678,1,0,0.8142346,454.923,2007
17011,6211,1,0.0723118,0.0709928,1,0,0.7560411,3247.056,2015
17012,6211,0,0.0196947,0.035118,1,0,0.7163437,1923.714,2011
17013,6211,1,0.0027403,0.0269291,1,0,0.724235,1626.017,2010
17014,6211,0,-0.007019,0.004098,1,0,0.776528,2701.865,2013
17015,1090,0,-0.040456,-0.02206,0,0,0.3699434,1857.144,2010
17016,1090,0,-0.037444,0.0106432,0,1,0.3699434,2019.656,2010
17017,1090,0,-0.018883,-0.015814,0,0,0.3742797,1380.892,2010
17018,1090,0,-0.044028,0.0659903,0,1,0.3230093,928.947,2006
17019,1090,0,0.0586586,0.077038,1,0,0.3116868,859.494,2007
17020,1090,0,-0.170554,-0.18777,0,0,0.3537452,1954.478,2011
17021,1090,0,-0.024924,-0.089875,1,0,0.4019407,1398.343,2012
17022,5031,0,0.0873723,0.147642,1,0,0.6125005,813.902,2015
17023,3674,0,0.0121268,0.0686105,0,0,0.5578982,30.302,2006
17024,3674,0,0.0807196,0.0032958,1,0,0.6579808,43.795,2007
17025,1311,1,-0.152936,-0.112421,1,0,0.5312232,1541.642,2008
17026,1311,1,-0.011433,-0.0054,1,0,0.5541648,1133.456,2006
17027,6020,0,0.0429945,0.0542529,1,0,0.8812975,120.96,2016
17028,9995,0,0.0010636,-0.018621,1,1,0.0009168,268.688,2009
17029,3679,1,-0.020809,-0.006478,1,0,0.8057421,136.956,2009
17030,3679,0,0.0323977,0.0013621,0,0,0.6003453,432.853,2017
17031,3679,0,0.1714387,0.2414536,0,0,0.7868938,185.938,2011
17032,1311,1,-0.02432,-0.080053,1,1,0.1502423,130.754,2006
17033,3577,1,0.1805092,0.2385008,0,0,0.1734184,796.136,2012
17034,3577,0,-0.191439,-0.181632,1,1,0.1401658,1108.553,2011
17035,3577,0,0.0488868,0.0244036,1,0,0.0970909,5448.158,2014
17036,3577,0,-0.026297,-0.055947,1,0,0.1015139,5634.668,2014
17037,3577,1,0.0259744,-0.001913,1,0,0.0866649,3220.217,2013
17038,3577,0,0.0481503,0.0442612,1,0,0.1015139,5860.055,2014
17039,3577,1,-0.031396,-0.008972,0,0,0.0899088,4444.6,2013
17040,6798,0,-0.025556,-0.01005,1,0,0.6064496,1384.43,2007
17041,6798,0,0.0190012,0.0388639,1,0,0.6358429,1268.504,2012
17042,6798,0,0.0049096,0.0007472,1,0,0.515422,1217.117,2006
17043,6798,0,0.000719,-0.012072,1,0,0.5678071,3490.975,2015
17044,6798,0,0.0154089,0.0016651,1,0,0.5821958,2953.753,2014
17045,6798,0,0.0112625,0.029638,1,0,0.6992142,812.51,2011
17046,6798,0,-0.019054,-0.010835,1,1,0.6204354,2169.74,2014
17047,6798,0,0.0768803,0.0473808,0,0,0.6003775,1661.611,2007
17048,6798,0,0.0103914,-0.009084,1,0,0.6658385,1208.247,2011
17049,6798,0,-0.003096,-0.016854,1,0,0.5678071,3397.369,2015
17050,6798,0,-0.03348,-0.059753,1,0,0.5821958,3272.877,2015
17051,6798,0,-0.010116,-0.028843,0,0,0.4307844,1254.986,2006
17052,6798,0,-0.004433,-0.020766,1,0,0.515422,1357.941,2006
17053,6798,1,0.0292675,0.0454456,1,0,0.6658385,1139.687,2011
17054,8200,0,0.0279322,0.039455,1,0,0.3431309,1898.269,2017
17055,8200,0,0.0714168,0.0667321,1,0,0.8048661,1053.434,2011
17056,7374,0,-0.06697,-0.080804,0,0,0.0421465,86.131,2008
17057,7374,0,0.0828731,0.1790878,1,0,0.5661086,36.367,2009
17058,7373,1,-0.021736,-0.065492,1,1,0.4649049,96.873,2014
17059,7373,0,-0.019126,0.0038214,1,0,0.5093058,15.89,2011
17060,7373,0,0.050277,0.1882297,1,0,0.6482143,39.317,2012
17061,7373,0,-0.052789,-0.140187,1,1,0.6535524,104.945,2013
17062,7373,0,-0.005604,-0.042469,1,0,0.7506877,114.964,2014
17063,3140,0,0.0046987,0.0045893,0,1,0.3684669,454.727,2006
17064,3842,0,0.0145619,0.0200961,1,1,0.2385923,18653.939,2009
17065,3842,0,-0.017375,0.0075384,0,0,0.4253319,29739.945,2014
17066,3842,0,-0.032489,-0.038005,1,0,0.3294798,19866.847,2010
17067,3842,0,-0.005126,0.0129296,0,0,0.507622,35789.121,2015
17068,3842,0,-0.003326,-0.004567,1,0,0.5147778,58585.793,2017
17069,3842,0,-0.020139,0.0049617,1,0,0.2474813,29784.723,2007
17070,3842,0,-0.062397,-0.033164,1,1,0.3294798,18596.647,2010
17071,3842,1,-0.043842,-0.040202,1,1,0.4018217,25198.729,2013
17072,3842,1,-0.006552,-0.014164,0,0,0.3364438,23517.807,2011
17073,3842,0,0.03656,0.012854,1,0,0.2385923,18033.466,2009
17074,3842,1,-0.00829,0.0013616,1,1,0.4129544,27976.513,2013
17075,3842,0,-0.056847,-0.049885,1,1,0.4761494,34150.251,2016
17076,3842,0,-0.016303,-0.013252,1,0,0.4253319,29693.098,2014
17077,3842,0,-0.029457,-0.034059,1,0,0.3294798,19850.978,2010
17078,3842,0,0.0135571,-0.009609,1,1,0.4761494,33804.511,2016
17079,3842,1,-0.004054,-0.006713,1,1,0.4391361,32158.538,2014
17080,3842,1,0.0167327,0.0160432,0,0,0.507622,31922.685,2014
17081,3842,0,-0.00643,0.0058147,0,0,0.3514924,21264.619,2012
17082,3842,0,0.0248651,0.0322026,0,1,0.345621,21507.948,2013
17083,5900,0,-0.012753,-0.027278,1,0,0.6275351,2190.244,2012
17084,5900,0,0.0061334,0.0213416,1,0,0.8576674,1007.343,2006
17085,2834,0,0.0383523,0.0266316,0,0,0.1861866,139.779,2010
17086,7372,1,0.0237997,-0.036075,1,0,0.4994133,1431.892,2010
17087,7372,1,0.0442738,0.0368152,0,0,0.5045156,1359.691,2010
17088,7372,0,0.0145632,-0.007218,1,0,0.5300954,2814.418,2011
17089,7372,1,0.4966059,0.5356187,1,1,0.4537021,2285.96,2011
17090,7372,1,-0.112289,-0.128752,1,0,0.5300954,2989.586,2011
17091,7372,1,0.0759764,0.067678,1,0,0.4396613,165.671,2006
17092,3990,0,-0.003306,0.0450197,0,0,0.5704318,108.862,2011
17093,3990,0,0.0038624,-0.071013,1,0,0.513039,37.097,2009
17094,3990,0,-0.003067,-0.008512,1,0,0.5214043,79.555,2009
17095,3990,0,0.0236691,-0.049535,1,0,0.4285868,54.102,2008
17096,6020,0,-0.059485,-0.080397,1,0,0.9031406,204.985,2016
17097,6020,0,-0.009401,-0.024166,1,0,0.935315,152.327,2007
17098,6020,0,0.0088776,0.0041609,1,0,0.935315,147.8,2007
17099,6798,0,-0.013467,-0.013105,1,1,0.4951435,221.497,2011
17100,6798,0,-0.00614,-0.022649,1,1,0.364702,757.627,2014
17101,6798,0,-0.018261,-0.031765,1,0,0.4850235,252.903,2012
17102,6798,0,0.0246703,0.0240788,1,0,0.4374403,945.076,2014
17103,6798,0,-0.066159,-0.123704,1,0,0.4233825,255.049,2012
17104,6798,0,0.0008246,0.0035462,1,0,0.4233825,249.321,2012
17105,6798,0,0.0498068,0.0506791,1,0,0.4850235,256.263,2012
17106,6798,0,0.0159529,0.0091083,1,0,0.4159553,422.822,2013
17107,6798,0,0.0162009,0.0251186,1,0,0.4410128,626.256,2013
17108,6798,0,0.0074101,0.0018316,1,0,0.5240055,428.362,2013
17109,6798,0,0.0205059,0.0166594,1,0,0.5085407,271.541,2012
17110,6798,0,0.0171935,0.0231944,1,0,0.5240055,401.589,2012
17111,6798,0,-0.00267,-0.030411,1,0,0.5085407,253.514,2012
17112,6798,0,-0.05762,-0.029513,1,0,0.5085407,398.819,2012
17113,1400,0,0.0310959,0.0453554,1,0,0.6795481,1710.062,2016
17114,1311,0,0.0265362,0.0558736,1,0,0.2392107,1363.286,2013
17115,1311,0,-0.245506,-0.243513,1,1,0.517654,788.675,2016
17116,6798,0,0.0126035,0.0276167,1,0,0.731633,2059.075,2014
17117,6798,0,0.0111744,0.0372621,1,0,0.6241953,2766.839,2014
17118,6798,0,0.0069497,0.0107844,1,0,0.8982052,1186.381,2012
17119,6798,0,0.0001676,0.0313422,1,0,0.9788582,1322.265,2012
17120,8051,1,0.1711796,0.1717218,1,0,0.9816321,344.209,2006
17121,8051,0,0.0496531,0.0465321,1,0,0.9816321,267.474,2006
17122,3490,0,0.1288722,0.2090151,1,0,0.0844429,845.928,2016
17123,3571,0,-0.007082,-0.022316,1,0,0.5461979,15366.807,2006
17124,3571,0,0.0627281,0.0477531,1,0,0.5467231,16449.455,2007
17125,3571,0,-0.017252,-0.016307,1,0,0.5944471,14322.701,2008
17126,3571,0,0.094079,0.093366,0,0,0.5686725,62740.229,2008
17127,3571,0,-0.041043,-0.029306,1,0,0.5793661,17862.133,2006
17128,3571,0,0.0230243,0.1516874,0,0,0.684131,2928.989,2009
17129,3571,0,-0.027804,-0.022009,1,0,0.5686725,79013.58,2007
17130,3571,0,0.040771,0.0431304,0,0,0.5944471,11875.706,2008
17131,3312,1,-0.018928,-0.002833,1,0,0.4519414,968.36,2015
17132,3312,1,0.0039865,0.0059148,1,0,0.2557664,469.038,2014
17133,3312,0,0.0031816,-0.019781,1,1,0.2145507,347.225,2013
17134,3312,0,0.1425145,0.1071412,1,0,0.5050967,699.224,2015
17135,3620,0,0.0006034,0.0249343,1,0,1.0330026,4729.556,2014
17136,3620,0,0.0007921,0.0512379,1,1,0.8115851,4205.958,2015
17137,3620,0,0.016247,0.0106256,1,0,0.8818633,1920.628,2013
17138,3620,0,0.2695985,0.2215291,1,0,0.8754869,4850.292,2014
17139,3620,0,0.0418141,0.0509762,1,0,1.0330026,5425.871,2014
17140,3620,0,-0.00726,0.006337,0,0,0.8917608,8273.882,2015
17141,3620,0,-0.014386,-0.044103,0,1,0.948926,4373.253,2014
17142,3620,0,-0.009319,-0.014742,1,0,1.0330026,4729.556,2014
17143,3620,0,0.0219444,0.0126536,1,0,0.8709021,5445.881,2015
17144,3620,0,-0.014166,-0.112315,1,0,0.8917608,8564.868,2015
17145,5912,1,-0.00959,-0.01526,1,0,0.5556068,42.684,2008
17146,5912,0,0.3693445,0.6246872,1,0,0.6040947,13.996,2011
17147,5912,0,0.3077849,0.3238598,1,1,0.6021229,11.808,2012
17148,3674,0,0.0527292,0.0204159,0,0,0.6352021,565.874,2012
17149,3674,0,0.1025182,0.0319555,1,0,0.7050234,3467.062,2013
17150,3674,0,0.0070521,0.0593488,1,0,0.1554707,559.878,2006
17151,3674,1,-0.055075,-0.092934,0,0,0.4671322,3056.204,2008
17152,3674,0,-0.047469,-0.061248,1,0,0.6716916,3543.3,2014
17153,3674,0,-0.00534,0.0264485,0,0,0.4897987,2318.632,2010
17154,3674,0,0.035804,0.0837717,0,1,0.6278505,371.338,2011
17155,6020,0,-0.006606,-0.024348,1,0,0.8874492,15569.776,2011
17156,6020,0,0.0121326,0.0097752,1,0,0.9020941,29634.497,2007
17157,6020,0,0.03777,0.0174169,1,0,0.8829345,9531.702,2012
17158,6020,0,-0.025001,-0.037824,1,0,0.8981717,27175.142,2007
17159,6020,0,-0.134029,-0.073021,1,0,0.8816308,4260.313,2009
17160,700,0,0.0066831,0.041241,1,0,0.2841634,53.026,2006
17161,700,0,-0.030531,-0.032704,1,0,0.3141379,45.819,2007
17162,700,0,0.0843566,0.0608893,1,0,0.3158558,45.426,2007
17163,700,0,-0.011555,-0.058325,1,0,0.3158558,43.201,2007
17164,700,0,-0.015286,-0.030239,1,0,0.3158558,39.273,2007
17165,700,0,-0.002149,-0.0133,1,0,0.3141379,44.379,2007
17166,3312,1,-0.01488,-0.008886,0,1,0.7227097,1150.94,2012
17167,2911,0,-0.001642,0.0187006,1,0,0.7161839,4862.951,2010
17168,2911,0,0.0010017,-0.069569,1,0,0.7104546,3318.691,2009
17169,5172,0,-0.010508,0.0281779,1,0,0.4827113,1783.115,2015
17170,5172,1,0.0090353,0.0340318,1,0,0.4827113,1258.941,2015
17171,5172,1,0.0974242,0.1194251,1,0,0.5988174,2694.528,2015
17172,5172,0,-0.092113,-0.136835,1,0,0.4860575,1692.086,2015
17173,4610,0,-0.000539,-0.000677,1,0,0.8146127,2605.897,2010
17174,4610,0,-0.004303,-0.000194,1,0,0.7209085,1743.006,2009
17175,4610,0,-0.017266,-0.036099,1,0,0.7640202,1423.99,2008
17176,4610,0,-0.001687,-0.004689,1,0,0.7767532,2844.436,2011
17177,4610,0,-0.033092,-0.060196,1,0,0.7209085,1673.437,2009
17178,4610,0,0.0238638,0.0371662,1,1,0.7250115,823.701,2006
17179,4610,0,0.0101691,-0.02784,1,0,0.7767532,2791.761,2011
17180,4610,0,-0.037605,-0.068024,1,0,0.4020847,6711.555,2013
17181,4610,0,0.0278805,0.0830039,1,0,0.8078072,2043.221,2010
17182,4610,0,0.0252398,0.0497169,1,0,0.7767532,2824.227,2011
17183,4610,0,-0.005926,-0.02887,1,0,0.8078072,2217.086,2010
17184,8300,0,-0.004543,-0.021299,1,1,0.5995688,1721.358,2006
17185,8300,0,-0.033281,-0.023361,1,0,0.8702118,409.793,2012
17186,8300,0,0.0458357,0.0492705,1,0,0.5995688,1406.782,2006
17187,8300,0,-0.041194,0.0571191,1,0,0.5773975,1370.543,2006
17188,6798,0,-0.042009,-0.049798,1,0,0.5880705,1701.476,2007
17189,6798,0,-0.015224,0.0149626,1,0,0.6345699,1593.437,2007
17190,6798,0,-0.045993,-0.064073,1,0,0.5704445,1669.047,2006
17191,6798,0,0.0059074,-0.006064,1,0,0.4812654,2384.626,2013
17192,6798,0,-0.003094,-0.011586,1,0,0.5076984,1236.662,2011
17193,6798,0,-0.006351,-0.001251,1,0,0.5856922,1599.096,2007
17194,6798,0,0.0137549,0.0045279,1,0,0.5991592,914.276,2010
17195,6798,0,-0.045829,-0.033278,1,0,0.5076984,1226.083,2011
17196,6798,0,-0.045543,-0.030347,1,0,0.5991592,916.324,2010
17197,6798,0,-0.030634,-0.004195,1,0,0.4485512,1976.779,2013
17198,6798,0,0.0158457,0.0286899,1,0,0.5704445,1612.852,2006
17199,6798,0,-0.009872,0.0060731,1,0,0.4452074,2572.384,2014
17200,6798,0,0.0774942,0.0673917,1,0,0.5415503,1149.393,2012
17201,6532,0,-0.008971,-0.103629,1,1,0.7481548,260.105,2006
17202,2836,1,-0.096221,-0.098072,0,0,0.057987,178.086,2011
17203,5141,0,0.0062199,0.0046387,1,0,0.7298837,8502.7,2007
17204,5141,1,-0.00727,-0.016302,1,0,0.9026021,2376.711,2011
17205,6020,0,0.0020486,-0.010986,1,0,0.9014846,294.947,2007
17206,1389,1,0.0237686,0.0348334,1,0,0.6208608,2690.855,2007
17207,1389,1,0.0612567,0.0532009,1,0,0.5744791,1510.252,2010
17208,1389,1,-0.214005,-0.105283,1,0,0.5904924,2723.454,2011
17209,1389,0,-0.018821,0.0067816,0,1,0.5347252,2616.086,2007
17210,1389,0,-0.036871,-0.056947,1,0,0.5319023,1972.935,2010
17211,1389,1,-0.09665,-0.050809,1,0,0.5395322,2594.868,2006
17212,1389,0,-0.1135,-0.099261,0,0,0.438211,5291.658,2014
17213,3350,0,-0.052178,-0.040446,0,0,0.6390125,678.426,2007
17214,3350,0,0.0068502,0.0091429,1,1,0.6519749,528.873,2006
17215,3714,0,-0.047193,-0.061416,0,0,0.3042483,377.886,2010
17216,1389,0,-0.025813,-0.105755,1,0,0.3498663,288.826,2007
17217,2300,0,-0.071885,-0.066078,1,0,0.3893939,237.696,2016
17218,1389,1,-0.010222,0.0383494,1,1,0.2922963,754.697,2008
17219,1389,1,-0.021863,0.0340535,1,1,0.1742242,493.727,2007
17220,1389,1,0.0741355,0.0783948,1,1,0.1816622,545.694,2007
17221,1389,1,-0.050575,0.0573285,1,1,0.2481205,761.303,2008
17222,1389,0,-0.038645,-0.060918,1,1,0.2126182,422.791,2006
17223,6798,0,-0.046098,-0.002964,1,0,0.798243,23.762,2012
17224,7370,0,-0.008773,-0.004461,1,0,0.1481811,90.257,2012
17225,7370,0,-0.07315,-0.01917,1,1,0.0609212,107.696,2009
17226,7370,0,0.008425,-0.029644,0,0,0.1276188,152.225,2008
17227,8731,0,0.0283141,0.0769687,1,0,0.1656698,868.453,2007
17228,8731,0,0.0040089,-0.023415,1,0,0.1656698,905.701,2007
17229,8731,0,0.0339524,0.0905142,0,0,0.2551305,696.365,2008
17230,8731,0,-0.025277,-0.026159,1,0,0.05522,672.933,2006
17231,8731,0,-0.021764,-0.029912,1,0,0.257669,481.835,2008
17232,8731,0,0.0962384,0.0708609,1,1,0.0508895,303.497,2012
17233,4899,0,0.0219146,0.0209966,1,1,0.4301211,301.298,2007
17234,6020,0,-0.06102,-0.066439,1,0,0.8503087,1296.65,2011
17235,6020,0,-0.012753,-0.024982,1,0,0.883481,1217.208,2007
17236,6020,0,-0.085261,-0.024727,1,0,0.8566829,1113.87,2011
17237,5500,0,0.0102385,0.0350219,1,0,0.5598862,1027.785,2013
17238,5500,0,0.1733981,0.1950041,1,1,0.6221473,276.881,2007
17239,5500,0,-0.032565,-0.117496,1,0,0.7537674,194.952,2009
17240,5172,0,0.0064454,0.0275642,1,0,0.8275204,1256.343,2014
17241,3829,0,0.1361664,0.129352,1,0,0.1602062,22.579,2008
17242,3829,0,0.1095208,-0.004308,1,0,0.1739688,29.921,2012
17243,3829,0,0.0092509,-0.08283,1,1,0.1777778,28.687,2013
17244,1311,1,0.0268203,-0.006229,1,0,0.4865055,1324.607,2006
17245,1311,1,-0.052222,-0.091611,1,0,0.5333336,1567.661,2008
17246,1311,1,0.0252345,0.0475564,1,0,0.4865277,1104.062,2007
17247,1311,1,-0.014088,0.0370488,1,1,0.4777073,1220.982,2006
17248,5160,0,0.0188303,0.0706526,1,0,0.1943749,787.915,2011
17249,5160,0,-0.110237,-0.111341,1,0,0.2351181,694.161,2011
17250,5160,0,0.0483401,0.0002993,1,0,0.2586514,635.27,2012
17251,5160,0,0.0202057,-0.005185,1,0,0.2586514,527.698,2012
17252,5160,0,-0.033039,-0.116861,1,1,0.1943749,629.105,2011
17253,5160,0,0.1937754,0.178773,1,0,0.1943749,643.735,2011
17254,5160,0,-0.02241,-0.048396,1,1,0.2351181,688.942,2011
17255,5160,0,0.0411168,0.0340889,1,0,0.1943749,660.727,2011
17256,5160,0,0.0012328,0.000492,1,0,0.1943749,730.059,2011
17257,5160,0,0.0898948,0.2280492,1,0,0.1943749,726.64,2011
17258,5160,0,0.0832517,0.0431429,1,0,0.1943749,806.294,2011
17259,5160,0,-0.057169,-0.017665,1,0,0.1943749,640.706,2011
17260,5160,0,0.0873574,0.0701217,1,0,0.1943749,832.828,2011
17261,5160,0,0.0358698,0.0150483,1,1,0.3103027,934.029,2011
17262,5160,0,0.0350793,0.0394428,1,0,0.1943749,784.101,2011
17263,5160,0,-0.07877,-0.14644,1,0,0.2586514,628.05,2012
17264,5160,0,-0.0079,0.0309038,1,0,0.2351181,697.64,2011
17265,5160,0,-0.072542,-0.018991,1,1,0.1943749,884.258,2011
17266,5160,0,-0.012325,-0.022945,1,0,0.1943749,738.997,2011
17267,5160,0,0.1624003,0.0570239,1,0,0.1943749,778.896,2011
17268,5160,0,0.0408816,0.0549042,1,0,0.1943749,778.147,2011
17269,7372,1,-0.010457,0.0048291,1,0,0.5708052,3527.061,2010
17270,7372,0,-0.035628,-0.014325,1,1,0.5443588,1872.856,2006
17271,7372,1,-0.005929,-0.017269,0,0,0.5530022,1870.198,2006
17272,7372,0,0.0236743,0.0323177,0,0,0.5596651,1929.896,2009
17273,9995,0,-0.025832,-0.068333,1,1,0.0317568,1369.054,2006
17274,7374,0,-0.035007,-0.093963,1,1,0.2499016,704.317,2012
17275,7374,0,-0.031097,0.0510965,0,0,0.3037242,618.092,2006
17276,7374,0,0.1627854,0.1436556,1,0,0.2457482,847.926,2009
17277,7372,1,-0.016736,-0.023702,1,0,0.3265407,16429.709,2007
17278,7372,1,-0.025876,0.0128493,1,1,0.3090643,19557.667,2007
17279,7372,1,0.008588,-0.000634,1,0,0.3848851,14558.556,2008
17280,7372,1,-0.017953,-0.026988,1,0,0.6379432,14377.947,2011
17281,7372,0,0.0286576,0.0668213,0,0,0.3090643,19876.601,2006
17282,7372,0,0.0159834,0.0194028,1,0,0.6040901,14306.392,2010
17283,7372,1,-0.018612,-0.030383,0,0,0.3464257,16152.337,2007
17284,7372,0,-0.015258,-0.016073,0,1,0.378633,17201.54,2008
17285,7372,1,0.0085689,0.0196429,1,0,0.6134785,11748.294,2009
17286,7372,1,-0.007272,-0.026836,1,0,0.5718295,14027.554,2014
17287,7372,1,-0.001514,0.0082114,1,0,0.6113437,13086.219,2012
17288,7372,1,0.0064529,0.0060109,1,0,0.6113437,13042.452,2012
17289,7372,1,-0.022098,-0.00659,0,0,0.378633,15926.109,2008
17290,7372,1,-0.005111,-0.017487,1,1,0.5963102,13520.628,2010
17291,7372,1,-0.013392,-0.003092,1,0,0.6229919,15594.174,2013
17292,7372,1,0.0176028,-0.00965,1,0,0.3090643,18675.93,2006
17293,7372,1,0.0010281,-0.033882,1,0,0.3934819,16886.459,2008
17294,7372,0,-0.010192,-0.052787,1,0,0.3586892,15099.307,2007
17295,7372,0,-0.035162,-0.044707,1,1,0.5950855,13794.75,2010
17296,7372,1,-0.049996,-0.034605,1,0,0.3586892,18532.954,2007
17297,7372,0,0.0142267,0.0295423,1,0,0.378633,16387.614,2008
17298,3661,0,0.046988,0.030742,0,1,0.4260157,407.105,2007
17299,3661,0,0.0113857,0.0247755,1,1,0.4277505,339.058,2006
17300,3842,0,0.0503458,0.0330283,1,1,0.3528722,286.171,2011
17301,3842,1,0.0377036,0.0488604,1,1,0.3855895,548.883,2007
17302,3842,1,-0.007348,0.0073682,1,1,0.2983704,439.666,2006
17303,3842,0,-0.057319,-0.018747,1,1,0.3374902,338.632,2011
17304,3842,0,-0.08928,-0.125967,1,1,0.2345739,697.652,2006
17305,3842,1,-0.029052,-0.040946,1,1,0.3464291,548.529,2007
17306,3842,0,0.0359163,0.0185824,1,1,0.2908372,539.621,2007
17307,3842,0,0.0020705,-0.040991,0,1,0.2980422,488.516,2007
17308,3841,1,0.0172395,0.0288445,1,0,0.067654,85.824,2015
17309,7372,0,-0.042789,-0.069694,0,1,0.1067238,880.457,2006
17310,7372,0,-0.116388,-0.090032,1,1,0.0952648,366.227,2007
17311,7372,0,-0.024939,-0.015623,1,0,0.268651,251.023,2008
17312,7370,0,0.0484684,0.1260131,1,0,0.3026253,42.44,2015
17313,7370,0,0.1830448,0.138176,0,0,0.2865721,65.865,2013
17314,7370,0,-0.065886,-0.012365,1,0,0.3326697,43.742,2015
17315,3317,0,-0.017669,-0.021654,1,0,0.531328,105.38,2013
17316,3317,0,0.0238215,-0.019923,1,0,0.3412103,151.539,2015
17317,3317,0,-0.0416,-0.021573,1,0,0.3220141,81.532,2012
17318,3317,0,-0.051496,-0.028638,1,0,0.1554792,54.582,2009
17319,3317,0,0.0566253,0.0867621,1,0,0.3412103,138.562,2014
17320,3317,0,-0.007457,0.0214297,1,0,0.4574371,102.408,2017
17321,3674,1,0.0633524,0.0477533,1,0,0.2672459,956.83,2012
17322,3674,1,0.0439523,-0.00047,1,0,0.2450735,1363.047,2013
17323,7370,0,-0.036769,0.0034647,0,1,0.3867715,1657.018,2015
17324,7370,0,-0.057892,-0.05678,0,0,0.1310715,1142.346,2012
17325,7370,0,0.0478018,0.0253365,0,1,0.1144566,714.104,2012
